Status,Project,Branch,Change-id,Upload date,Days since upload,Last update date,Days since last update,Author,Review
TO_REVIEW_AND_VERIFY,apps/core/preloaded/email,tizen,Ia08c25a53f7ab6e7711a78936d326e81d4a05cac,2013-10-15,282,2014-01-10,195,dmichaluk,https://review.tizen.org/gerrit/#/c/10963
TO_REVIEW_AND_VERIFY,apps/core/preloaded/smartsearch,tizen,I64747bf388fdde3637888ecf504ceafc6106bcb9,2013-10-15,282,2014-01-10,195,dmichaluk,https://review.tizen.org/gerrit/#/c/10965
TO_REVIEW_AND_VERIFY,platform/framework/native/common-service,tizen,I28a77c5c9ad0c420cd9bfe0520f2c805b4758aca,2014-01-07,199,2014-01-08,198,soyu,https://review.tizen.org/gerrit/#/c/14535
TO_REVIEW_AND_VERIFY,platform/framework/native/env-config,tizen,I840c012a14acb973f6cb64566c4f0b452a84794a,2013-12-30,207,2014-01-07,199,earthfall,https://review.tizen.org/gerrit/#/c/14243
TO_REVIEW_AND_VERIFY,platform/core/telephony/tel-plugin-dbus_tapi,tizen,Ia373571588731bb3a0e5b3eb72609d3de0c6a15f,2014-01-03,203,2014-01-03,203,caiwenzhang,https://review.tizen.org/gerrit/#/c/14314
TO_REVIEW_AND_VERIFY,platform/framework/native/loader,tizen,I95479e64fe53d2e243210f7d44aa8ea9870999ff,2013-12-30,207,2014-01-01,205,earthfall,https://review.tizen.org/gerrit/#/c/14244
TO_REVIEW_AND_VERIFY,apps/native/sample/CipherMessage,tizen,Ic5380997b0e0e1f3f09f129b9689b086eed397a9,2013-12-26,211,2013-12-26,211,vinay,https://review.tizen.org/gerrit/#/c/14184
TO_REVIEW_AND_VERIFY,platform/upstream/glib,kdbus-dev,Ic05f024fcd8b6aa8bfbeb66274eed47f5cb3531c,2013-10-28,269,2013-12-13,224,lskalski,https://review.tizen.org/gerrit/#/c/11483
TO_REVIEW_AND_VERIFY,platform/core/system/kdbus-bus,kdbus-dev,Ib2144c7b2fb7ff9f90630f0b846f84f154ad17ff,2013-12-03,234,2013-12-03,234,sgrabowski,https://review.tizen.org/gerrit/#/c/13318
TO_REVIEW_AND_VERIFY,platform/framework/web/webkit-efl,tizen,I803133a0f1aad6ae87e3250865e73420ab6c4a80,2013-08-09,349,2013-11-05,262,joone,https://review.tizen.org/gerrit/#/c/7877
TO_REVIEW_AND_VERIFY,platform/framework/web/webkit-efl,tizen,I999f64a1b6f3709d9992b71ce27e9d62e1943cf9,2013-09-09,319,2013-11-05,262,juimonen,https://review.tizen.org/gerrit/#/c/9864
TO_REVIEW_AND_VERIFY,platform/framework/web/wrt-plugins-tizen,tizen,Idd561c07f1da309507ff8cecd0266ad9ed949531,2013-10-21,276,2013-10-23,275,michalmob,https://review.tizen.org/gerrit/#/c/11160
TO_REVIEW_AND_VERIFY,scm/meta/gbs-config,tizen_mobile,I9d0274bac57b014160230555cc4c3bf71d572826,2013-10-10,288,2013-10-10,288,xiaoqiang,https://review.tizen.org/gerrit/#/c/10721
TO_REVIEW_AND_VERIFY,scm/meta/gbs-config,tizen_ivi,I9d0274bac57b014160230555cc4c3bf71d572826,2013-10-10,288,2013-10-10,288,xiaoqiang,https://review.tizen.org/gerrit/#/c/10720
TO_REVIEW_AND_VERIFY,platform/core/multimedia/libmm-sound,tizen,I6cdd608a3d8bd2fd2f50cda73dee37588001aff9,2013-10-01,297,2013-10-03,295,mikeleib,https://review.tizen.org/gerrit/#/c/10371
TO_REVIEW_AND_VERIFY,platform/core/multimedia/libmm-sound,tizen,Iaedabd0e7866bcebe452c3f41c31afa88fc944d0,2013-10-01,297,2013-10-03,295,mikeleib,https://review.tizen.org/gerrit/#/c/10369
TO_REVIEW_AND_VERIFY,platform/core/pim/libaccounts-svc,tizen,Idce56f0f698f5a066e047396dd04fd2480280a9d,2013-10-03,295,2013-10-03,295,mikeleib,https://review.tizen.org/gerrit/#/c/10521
TO_REVIEW_AND_VERIFY,platform/core/pim/libaccounts-svc,tizen,I5796bdcf189ebda584f22a0aa814072a70c9984b,2013-10-03,295,2013-10-03,295,mikeleib,https://review.tizen.org/gerrit/#/c/10520
TO_REVIEW_AND_VERIFY,platform/core/multimedia/libmm-sound,tizen,I9ab414ed9f1dae0bcd90e0bf9b550ad1c68cd3a6,2013-10-01,297,2013-10-03,295,mikeleib,https://review.tizen.org/gerrit/#/c/10368
TO_REVIEW_AND_VERIFY,platform/core/multimedia/libmm-sound,tizen,I7575275bf1befdfd9cfa0ef980380a5f49e71e6b,2013-10-01,297,2013-10-03,295,mikeleib,https://review.tizen.org/gerrit/#/c/10367
TO_REVIEW_AND_VERIFY,platform/core/multimedia/libmm-sound,tizen,I55415ba449cdce105185dba410e7bc7036b6ce76,2013-10-01,297,2013-10-03,295,mikeleib,https://review.tizen.org/gerrit/#/c/10366
TO_REVIEW_AND_VERIFY,platform/core/multimedia/libmm-sound,tizen,If5b5fad7d09292448ee8a5d6555b5c157cf7f466,2013-10-01,297,2013-10-03,295,mikeleib,https://review.tizen.org/gerrit/#/c/10365
TO_REVIEW_AND_VERIFY,apps/web/browser,tizen_2.2,I874e55c8c6c734736c47f2dcfd0e62192b979eb8,2013-09-25,303,2013-09-25,303,romespirit,https://review.tizen.org/gerrit/#/c/10236
TO_REVIEW_AND_VERIFY,scm/test,master,I5d5b7a04a6b239f6ae51df3b5a107e61f50cfb90,2013-09-04,324,2013-09-04,324,shn,https://review.tizen.org/gerrit/#/c/9655
TO_REVIEW_AND_VERIFY,platform/upstream/libwbxml2,tizen,Ic65985a4d2d80aaa0f099dd061ad5e7b0ca5a277,2013-08-29,330,2013-08-30,329,lstelmach,https://review.tizen.org/gerrit/#/c/8972
INVALID,platform/core/security/libprivilege-control,tizen,I04957a45f1cdcebf63b8daa43acf64bb12ef7e6f,2014-04-08,108,2014-07-23,2,mlis,https://review.tizen.org/gerrit/#/c/19194
INVALID,platform/upstream/efl,master,I00b44e0e5aac89d481c960ea6938d49dd95e0e8c,2014-07-21,3,2014-07-23,2,the81kim,https://review.tizen.org/gerrit/#/c/24774
INVALID,profile/extras/intel-gpu-tools,2.0alpha,I78df2c52f744852176a1cb4ba79015d63966b1af,2014-06-13,42,2014-07-17,7,nzingile,https://review.tizen.org/gerrit/#/c/22943
INVALID,platform/kernel/linux-3.10,tizen,I3c57ddef4e409d8b967718fa1660170dbd54d427,2014-07-17,8,2014-07-17,8,cometzero,https://review.tizen.org/gerrit/#/c/24617
INVALID,scm/git-obs-mapping,master,I1aa856325eb22dfff3a2613ef8c9b331474a3c9d,2014-06-25,30,2014-07-15,10,rlvx,https://review.tizen.org/gerrit/#/c/23437
INVALID,platform/kernel/linux-3.10,tizen,I4389736181c63ae5af670695784cedd21631ba89,2014-06-09,46,2014-07-15,10,cometzero,https://review.tizen.org/gerrit/#/c/22586
INVALID,platform/upstream/glib,tizen,Ie650fb2318798ddb8636ebd87fa4099b3d15a91a,2014-07-03,21,2014-07-03,21,pcoval,https://review.tizen.org/gerrit/#/c/23844
INVALID,profile/ivi/weston-ivi-shell,tizen,Ia9bdb16053ee1309c62d16279fdd2a919e0378a5,2014-06-30,25,2014-07-01,24,mbachmann,https://review.tizen.org/gerrit/#/c/23615
INVALID,platform/core/security/security-server,tizen,I34d8986ec1315ce46f7f5bc462d746df81e7e432,2014-06-06,48,2014-06-30,25,krzsas,https://review.tizen.org/gerrit/#/c/22570
INVALID,apps/core/preloaded/ug-wifi-direct,tizen,Ib82411ab40d0750ded133913aeea08d1ebd0524e,2013-10-18,280,2014-06-13,42,jiung,https://review.tizen.org/gerrit/#/c/11112
INVALID,platform/upstream/wayland,tizen,Ic18c88e49d2bc1f20b60278a8676fb31baadee98,2014-06-10,45,2014-06-10,45,pcoval,https://review.tizen.org/gerrit/#/c/22700
INVALID,sdk/ide/web-ui-builder-eplugin,develop,I95dfccaa8f5ee7d97bc17c912e37e3cf1da8e6de,2014-06-10,45,2014-06-10,45,yonghwan,https://review.tizen.org/gerrit/#/c/22688
INVALID,apps/core/preloaded/net-popup,tizen,I0a4780af9682bd5a0da0593f8bb8c493f4238c35,2014-01-27,178,2014-06-03,52,dorileo,https://review.tizen.org/gerrit/#/c/15753
INVALID,platform/core/security/hash-signer,tizen,I1fbc90d0c25490b8be7488424270920351aca8b2,2014-05-14,72,2014-05-26,60,stanslavnim,https://review.tizen.org/gerrit/#/c/21009
INVALID,platform/upstream/libvirt,tizen,Ia6b6b48a70f05540f0a5b5537a74b68c75bfd467,2014-05-21,65,2014-05-22,64,dmichaluk,https://review.tizen.org/gerrit/#/c/21482
INVALID,platform/upstream/filesystem,tizen,I72dd103b0c9f9e97c48797e505302e708acdb211,2014-02-21,154,2014-05-15,71,sonamkumari,https://review.tizen.org/gerrit/#/c/16668
INVALID,platform/framework/native/security-service,tizen,Id740b5c4d7167e85db261b5c88f0f083979a94b8,2014-05-08,78,2014-05-09,77,ashishshri,https://review.tizen.org/gerrit/#/c/20475
INVALID,apps/core/preloaded/calculator,tizen,I646665c8fb8c639464c227c9ee58a404087304e7,2013-12-18,219,2014-04-18,98,wangfei,https://review.tizen.org/gerrit/#/c/13916
INVALID,platform/core/appfw/app-core,tizen,I687f179ff68752704ef95f4ce9fe41c51fc60039,2014-03-11,135,2014-04-08,108,mbachmann,https://review.tizen.org/gerrit/#/c/17865
INVALID,platform/core/appfw/ui-gadget-1,tizen,I735587abf0935a6716b6fa1ecb44dd12a3a06e76,2014-02-13,162,2014-04-05,111,liminlix,https://review.tizen.org/gerrit/#/c/16313
INVALID,platform/kernel/linux-3.10,tizen,I0bb28fa02943dd7ccb38dda2c8a37dcce2d551b2,2014-03-24,122,2014-04-03,113,jpielaszkie,https://review.tizen.org/gerrit/#/c/18489
INVALID,apps/core/preloaded/ug-setting-gallery-efl,tizen,I9d26b011d8cc9401a2066ab47a117966430fe19e,2014-02-20,155,2014-03-18,128,rkumar,https://review.tizen.org/gerrit/#/c/16647
INVALID,platform/adaptation/system-plugin-mount,tizen,Iadec5e4b9b0ac1b71e3d194cc5b2fd1dc5d82be9,2014-03-10,137,2014-03-10,136,kidong,https://review.tizen.org/gerrit/#/c/17725
INVALID,platform/core/system/sys-assert,tizen,Idc9c1daf667ca493a4c7a86adbdac03ea86dce70,2014-02-21,154,2014-03-04,142,nravi,https://review.tizen.org/gerrit/#/c/16670
INVALID,platform/upstream/connman,tizen_devel,If33a939c8020dc4ed62ccc58f3b8e68f8c1b4c20,2013-12-27,210,2014-02-06,169,vinay1kadam,https://review.tizen.org/gerrit/#/c/14212
INVALID,platform/core/pim/contacts-service,tizen,Id942f8d6b270a6e1094094935caa2f538a96d8fb,2014-01-20,185,2014-02-05,170,limachaves,https://review.tizen.org/gerrit/#/c/15398
INVALID,platform/upstream/gdb,upstream,I8d65e36f16ff49946525d8082e1a293c9eab8e80,2014-01-23,183,2014-01-24,181,nravi,https://review.tizen.org/gerrit/#/c/15543
INVALID,apps/core/preloaded/calendar,tizen,If7913c3752dad047a2a5dba90516a33892167aca,2013-12-24,213,2014-01-19,187,liminlix,https://review.tizen.org/gerrit/#/c/14123
INVALID,platform/core/appfw/aul-1,tizen,Ia4fb516f95bdb7b1cbfec2f17661b4673831878d,2013-12-29,208,2014-01-06,199,jsakkine,https://review.tizen.org/gerrit/#/c/14220
INVALID,platform/framework/web/wrt,tizen,I76a331506a4d1587815e29072ee5a00752243034,2013-12-11,225,2013-12-13,224,chiding,https://review.tizen.org/gerrit/#/c/13657
